-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 8.19672e-06 7.98918e-06
-2.6125 0 0
-2.5875 1.63934e-05 1.09971e-05
-2.5625 8.19672e-06 7.98918e-06
-2.5375 1.63934e-05 1.09971e-05
-2.5125 0 0
-2.4875 8.19672e-06 7.98918e-06
-2.4625 2.45902e-05 1.30891e-05
-2.4375 3.27869e-05 1.46627e-05
-2.4125 1.63934e-05 1.09971e-05
-2.3875 9.01639e-05 3.16928e-05
-2.3625 0.000106557 3.89236e-05
-2.3375 0.000163934 5.18406e-05
-2.3125 0.000139344 3.1266e-05
-2.2875 0.000344262 5.89936e-05
-2.2625 0.000483607 7.55478e-05
-2.2375 0.000704918 0.000136716
-2.2125 0.000844262 9.43691e-05
-2.1875 0.00118852 0.000140485
-2.1625 0.00130328 0.000171731
-2.1375 0.00190164 0.00022219
-2.1125 0.0022459 0.000170405
-2.0875 0.00290164 0.000268147
-2.0625 0.00402459 0.000294735
-2.0375 0.0044918 0.00021387
-2.0125 0.00531148 0.000371737
